token,ner_tag,raw_tags,id
),,O,1001142
וכן,,O,1001142
הסכימו,,O,1001142
שבע,,O,1001142
##נין,,O,1001142
האיסור,,O,1001142
##ין,,O,1001142
מקבלין,,O,1001142
העדות,,O,1001142
שלא,,O,1001142
בפני,,O,1001142
בעל,,O,1001142
דין,,O,1001142
כגון,,O,1001142
אם,,O,1001142
באו,,O,1001142
עדים,,O,1001142
והעיד,,O,1001142
##ו,,O,1001142
שלא,,O,1001142
בפניו,,O,1001142
שנתק,,O,1001142
##דשה,,O,1001142
לפלוני,,O,1001142
או,,O,1001142
שנט,,O,1001142
##מאו,,O,1001142
טהר,,O,1001142
##ותיו,,O,1001142
שזכות,,O,1001142
הוא,,O,1001142
לו,,O,1001142
להפריש,,O,1001142
##ו,,O,1001142
מאיסור,,O,1001142
[SEP],10.0,O,1001142
,10.0,O,1001142
[CLS],10.0,O,1001143
וזה,,O,1001143
לשון,,O,1001143
המאירי,,B-BOK,1001143
הובא,,O,1001143
בשיטה,,B-BOK,1001143
מקוב,,I-BOK,1001143
##צת,,O,1001143
פסחים,,B-SEC,1001143
קמא,,I-SEC,1001143
(,,O,1001143
דף,,B-pCHP,1001143
עשרים,,B-CHP,1001143
ואחת,,I-CHP,1001143
עמוד,,B-pSCHP,1001143
א',,B-SCHP,1001143
),,O,1001143
וכן,,O,1001143
הסכימו,,O,1001143
שבע,,O,1001143
##נין,,O,1001143
האיסור,,O,1001143
##ין,,O,1001143
מקבלין,,O,1001143
העדות,,O,1001143
שלא,,O,1001143
בפני,,O,1001143
בעל,,O,1001143
דין,,O,1001143
כגון,,O,1001143
אם,,O,1001143
באו,,O,1001143
עדים,,O,1001143
והעיד,,O,1001143
##ו,,O,1001143
שלא,,O,1001143
בפניו,,O,1001143
שנתק,,O,1001143
##דשה,,O,1001143
לפלוני,,O,1001143
או,,O,1001143
שנט,,O,1001143
##מאו,,O,1001143
טהר,,O,1001143
##ותיו,,O,1001143
שזכות,,O,1001143
הוא,,O,1001143
לו,,O,1001143
להפריש,,O,1001143
##ו,,O,1001143
מאיסור,,O,1001143
[SEP],10.0,O,1001143
,10.0,O,1001143
[CLS],10.0,O,1001144
וזה,,O,1001144
לשון,,O,1001144
המאירי,,B-BOK,1001144
הובא,,O,1001144
בשיטה,,B-BOK,1001144
מקוב,,I-BOK,1001144
##צת,,O,1001144
שבועות,,B-SEC,1001144
קמא,,I-SEC,1001144
(,,O,1001144
דף,,B-pCHP,1001144
עשרים,,B-CHP,1001144
ואחת,,I-CHP,1001144
עמוד,,B-pSCHP,1001144
א',,B-SCHP,1001144
),,O,1001144
וכן,,O,1001144
הסכימו,,O,1001144
שבע,,O,1001144
##נין,,O,1001144
האיסור,,O,1001144
##ין,,O,1001144
מקבלין,,O,1001144
העדות,,O,1001144
שלא,,O,1001144
בפני,,O,1001144
בעל,,O,1001144
דין,,O,1001144
כגון,,O,1001144
אם,,O,1001144
באו,,O,1001144
עדים,,O,1001144
והעיד,,O,1001144
##ו,,O,1001144
שלא,,O,1001144
בפניו,,O,1001144
שנתק,,O,1001144
##דשה,,O,1001144
לפלוני,,O,1001144
או,,O,1001144
שנט,,O,1001144
##מאו,,O,1001144
טהר,,O,1001144
##ותיו,,O,1001144
שזכות,,O,1001144
הוא,,O,1001144
לו,,O,1001144
להפריש,,O,1001144
##ו,,O,1001144
מאיסור,,O,1001144
[SEP],10.0,O,1001144
,10.0,O,1001144
[CLS],10.0,O,1001145
וזה,,O,1001145
לשון,,O,1001145
המאירי,,B-BOK,1001145
הובא,,O,1001145
בשיטה,,B-BOK,1001145
מקוב,,I-BOK,1001145
##צת,,O,1001145
חולין,,B-SEC,1001145
קמא,,I-SEC,1001145
(,,O,1001145
דף,,B-pCHP,1001145
עשרים,,B-CHP,1001145
ואחת,,I-CHP,1001145
עמוד,,B-pSCHP,1001145
א',,B-SCHP,1001145
),,O,1001145
וכן,,O,1001145
הסכימו,,O,1001145
שבע,,O,1001145
##נין,,O,1001145
האיסור,,O,1001145
##ין,,O,1001145
מקבלין,,O,1001145
העדות,,O,1001145
שלא,,O,1001145
בפני,,O,1001145
בעל,,O,1001145
דין,,O,1001145
כגון,,O,1001145
אם,,O,1001145
באו,,O,1001145
עדים,,O,1001145
והעיד,,O,1001145
##ו,,O,1001145
שלא,,O,1001145
בפניו,,O,1001145
שנתק,,O,1001145
##דשה,,O,1001145
לפלוני,,O,1001145
או,,O,1001145
שנט,,O,1001145
##מאו,,O,1001145
טהר,,O,1001145
##ותיו,,O,1001145
שזכות,,O,1001145
הוא,,O,1001145
לו,,O,1001145
להפריש,,O,1001145
##ו,,O,1001145
מאיסור,,O,1001145
[SEP],10.0,O,1001145
,10.0,O,1001145
[CLS],10.0,O,1001146
וזה,,O,1001146
לשון,,O,1001146
המאירי,,B-BOK,1001146
הובא,,O,1001146
בשיטה,,B-BOK,1001146
מקוב,,I-BOK,1001146
##צת,,O,1001146
מגילה,,B-SEC,1001146
קמא,,I-SEC,1001146
(,,O,1001146
דף,,B-pCHP,1001146
עשרים,,B-CHP,1001146
ואחת,,I-CHP,1001146
עמוד,,B-pSCHP,1001146
א',,B-SCHP,1001146
),,O,1001146
וכן,,O,1001146
הסכימו,,O,1001146
שבע,,O,1001146
##נין,,O,1001146
האיסור,,O,1001146
##ין,,O,1001146
מקבלין,,O,1001146
העדות,,O,1001146
שלא,,O,1001146
בפני,,O,1001146
בעל,,O,1001146
דין,,O,1001146
כגון,,O,1001146
אם,,O,1001146
באו,,O,1001146
עדים,,O,1001146
והעיד,,O,1001146
##ו,,O,1001146
שלא,,O,1001146
בפניו,,O,1001146
שנתק,,O,1001146
##דשה,,O,1001146
לפלוני,,O,1001146
או,,O,1001146
שנט,,O,1001146
##מאו,,O,1001146
טהר,,O,1001146
##ותיו,,O,1001146
שזכות,,O,1001146
הוא,,O,1001146
לו,,O,1001146
להפריש,,O,1001146
##ו,,O,1001146
מאיסור,,O,1001146
[SEP],10.0,O,1001146
,10.0,O,1001146
[CLS],10.0,O,1001147
וזה,,O,1001147
לשון,,O,1001147
המאירי,,B-BOK,1001147
הובא,,O,1001147
בשיטה,,B-BOK,1001147
מקוב,,I-BOK,1001147
##צת,,O,1001147
כתובות,,B-SEC,1001147
קמא,,I-SEC,1001147
(,,O,1001147
דף,,B-pCHP,1001147
עשרים,,B-CHP,1001147
ואחת,,I-CHP,1001147
עמוד,,B-pSCHP,1001147
א',,B-SCHP,1001147
),,O,1001147
וכן,,O,1001147
הסכימו,,O,1001147
שבע,,O,1001147
##נין,,O,1001147
האיסור,,O,1001147
##ין,,O,1001147
מקבלין,,O,1001147
העדות,,O,1001147
שלא,,O,1001147
בפני,,O,1001147
בעל,,O,1001147
דין,,O,1001147
כגון,,O,1001147
אם,,O,1001147
באו,,O,1001147
עדים,,O,1001147
והעיד,,O,1001147
##ו,,O,1001147
שלא,,O,1001147
בפניו,,O,1001147
שנתק,,O,1001147
##דשה,,O,1001147
לפלוני,,O,1001147
או,,O,1001147
שנט,,O,1001147
##מאו,,O,1001147
טהר,,O,1001147
##ותיו,,O,1001147
שזכות,,O,1001147
הוא,,O,1001147
לו,,O,1001147
להפריש,,O,1001147
##ו,,O,1001147
מאיסור,,O,1001147
[SEP],10.0,O,1001147
,10.0,O,1001147
[CLS],10.0,O,1001148
וזה,,O,1001148
לשון,,O,1001148
המאירי,,B-BOK,1001148
הובא,,O,1001148
בשיטה,,B-BOK,1001148
מקוב,,I-BOK,1001148
##צת,,O,1001148
סוכה,,B-SEC,1001148
קמא,,I-SEC,1001148
(,,O,1001148
דף,,B-pCHP,1001148
עשרים,,B-CHP,1001148
ואחת,,I-CHP,1001148
עמוד,,B-pSCHP,1001148
א',,B-SCHP,1001148
),,O,1001148
וכן,,O,1001148
הסכימו,,O,1001148
שבע,,O,1001148
##נין,,O,1001148
האיסור,,O,1001148
##ין,,O,1001148
מקבלין,,O,1001148
העדות,,O,1001148
שלא,,O,1001148
בפני,,O,1001148
בעל,,O,1001148
דין,,O,1001148
כגון,,O,1001148
אם,,O,1001148
באו,,O,1001148
עדים,,O,1001148
והעיד,,O,1001148
##ו,,O,1001148
שלא,,O,1001148
בפניו,,O,1001148
שנתק,,O,1001148
##דשה,,O,1001148
לפלוני,,O,1001148
או,,O,1001148
שנט,,O,1001148
##מאו,,O,1001148
טהר,,O,1001148
##ותיו,,O,1001148
שזכות,,O,1001148
הוא,,O,1001148
לו,,O,1001148
להפריש,,O,1001148
##ו,,O,1001148
מאיסור,,O,1001148
[SEP],10.0,O,1001148
,10.0,O,1001148
[CLS],10.0,O,1001149
וזה,,O,1001149
לשון,,O,1001149
המאירי,,B-BOK,1001149
הובא,,O,1001149
בשיטה,,B-BOK,1001149
מקוב,,I-BOK,1001149
##צת,,O,1001149
עירובין,,B-SEC,1001149
קמא,,I-SEC,1001149
(,,O,1001149
דף,,B-pCHP,1001149
עשרים,,B-CHP,1001149
ואחת,,I-CHP,1001149
עמוד,,B-pSCHP,1001149
א',,B-SCHP,1001149
),,O,1001149
וכן,,O,1001149
הסכימו,,O,1001149
שבע,,O,1001149
##נין,,O,1001149
האיסור,,O,1001149
##ין,,O,1001149
מקבלין,,O,1001149
העדות,,O,1001149
שלא,,O,1001149
בפני,,O,1001149
בעל,,O,1001149
דין,,O,1001149
כגון,,O,1001149
אם,,O,1001149
באו,,O,1001149
עדים,,O,1001149
והעיד,,O,1001149
##ו,,O,1001149
שלא,,O,1001149
בפניו,,O,1001149
שנתק,,O,1001149
##דשה,,O,1001149
לפלוני,,O,1001149
או,,O,1001149
שנט,,O,1001149
##מאו,,O,1001149
טהר,,O,1001149
##ותיו,,O,1001149
שזכות,,O,1001149
הוא,,O,1001149
לו,,O,1001149
להפריש,,O,1001149
##ו,,O,1001149
מאיסור,,O,1001149
[SEP],10.0,O,1001149
,10.0,O,1001149
[CLS],10.0,O,1001150
וזה,,O,1001150
לשון,,O,1001150
המאירי,,B-BOK,1001150
הובא,,O,1001150
בשיטה,,B-BOK,1001150
מקוב,,I-BOK,1001150
##צת,,O,1001150
גיטין,,B-SEC,1001150
קמא,,I-SEC,1001150
(,,O,1001150
דף,,B-pCHP,1001150
עשרים,,B-CHP,1001150
ואחת,,I-CHP,1001150
עמוד,,B-pSCHP,1001150
א',,B-SCHP,1001150
),,O,1001150
וכן,,O,1001150
הסכימו,,O,1001150
שבע,,O,1001150
##נין,,O,1001150
האיסור,,O,1001150
##ין,,O,1001150
מקבלין,,O,1001150
העדות,,O,1001150
שלא,,O,1001150
בפני,,O,1001150
בעל,,O,1001150
דין,,O,1001150
כגון,,O,1001150
אם,,O,1001150
באו,,O,1001150
עדים,,O,1001150
והעיד,,O,1001150
##ו,,O,1001150
שלא,,O,1001150
בפניו,,O,1001150
שנתק,,O,1001150
##דשה,,O,1001150
לפלוני,,O,1001150
או,,O,1001150
שנט,,O,1001150
##מאו,,O,1001150
טהר,,O,1001150
##ותיו,,O,1001150
שזכות,,O,1001150
הוא,,O,1001150
לו,,O,1001150
להפריש,,O,1001150
##ו,,O,1001150
מאיסור,,O,1001150
[SEP],10.0,O,1001150
,10.0,O,1001150
[CLS],10.0,O,1001151
וזה,,O,1001151
לשון,,O,1001151
המאירי,,B-BOK,1001151
הובא,,O,1001151
בשיטה,,B-BOK,1001151
מקוב,,I-BOK,1001151
##צת,,O,1001151
סוטה,,B-SEC,1001151
קמא,,I-SEC,1001151
(,,O,1001151
דף,,B-pCHP,1001151
עשרים,,B-CHP,1001151
ואחת,,I-CHP,1001151
עמוד,,B-pSCHP,1001151
א',,B-SCHP,1001151
),,O,1001151
וכן,,O,1001151
הסכימו,,O,1001151
שבע,,O,1001151
##נין,,O,1001151
האיסור,,O,1001151
##ין,,O,1001151
מקבלין,,O,1001151
העדות,,O,1001151
שלא,,O,1001151
בפני,,O,1001151
בעל,,O,1001151
דין,,O,1001151
כגון,,O,1001151
אם,,O,1001151
באו,,O,1001151
עדים,,O,1001151
והעיד,,O,1001151
##ו,,O,1001151
שלא,,O,1001151
בפניו,,O,1001151
שנתק,,O,1001151
##דשה,,O,1001151
לפלוני,,O,1001151
או,,O,1001151
שנט,,O,1001151
##מאו,,O,1001151
טהר,,O,1001151
##ותיו,,O,1001151
שזכות,,O,1001151
הוא,,O,1001151
לו,,O,1001151
להפריש,,O,1001151
##ו,,O,1001151
מאיסור,,O,1001151
[SEP],10.0,O,1001151
,10.0,O,1001151
[CLS],10.0,O,1001152
וזה,,O,1001152
לשון,,O,1001152
המאירי,,B-BOK,1001152
הובא,,O,1001152
בשיטה,,B-BOK,1001152
מקוב,,I-BOK,1001152
##צת,,O,1001152
בכורות,,B-SEC,1001152
קמא,,I-SEC,1001152
(,,O,1001152
דף,,B-pCHP,1001152
עשרים,,B-CHP,1001152
ואחת,,I-CHP,1001152
עמוד,,B-pSCHP,1001152
א',,B-SCHP,1001152
),,O,1001152
וכן,,O,1001152
הסכימו,,O,1001152
שבע,,O,1001152
##נין,,O,1001152
האיסור,,O,1001152
##ין,,O,1001152
מקבלין,,O,1001152
העדות,,O,1001152
שלא,,O,1001152
בפני,,O,1001152
בעל,,O,1001152
דין,,O,1001152
כגון,,O,1001152
אם,,O,1001152
באו,,O,1001152
עדים,,O,1001152
והעיד,,O,1001152
##ו,,O,1001152
שלא,,O,1001152
בפניו,,O,1001152
שנתק,,O,1001152
##דשה,,O,1001152
לפלוני,,O,1001152
או,,O,1001152
שנט,,O,1001152
##מאו,,O,1001152
טהר,,O,1001152
##ותיו,,O,1001152
שזכות,,O,1001152
הוא,,O,1001152
לו,,O,1001152
להפריש,,O,1001152
##ו,,O,1001152
מאיסור,,O,1001152
[SEP],10.0,O,1001152
,10.0,O,1001152
[CLS],10.0,O,1001153
וזה,,O,1001153
לשון,,O,1001153
המאירי,,B-BOK,1001153
הובא,,O,1001153
בשיטה,,B-BOK,1001153
מקוב,,I-BOK,1001153
##צת,,O,1001153
יבמות,,B-SEC,1001153
קמא,,I-SEC,1001153
(,,O,1001153
דף,,B-pCHP,1001153
עשרים,,B-CHP,1001153
ואחת,,I-CHP,1001153
עמוד,,B-pSCHP,1001153
א',,B-SCHP,1001153
),,O,1001153
וכן,,O,1001153
הסכימו,,O,1001153
שבע,,O,1001153
##נין,,O,1001153
האיסור,,O,1001153
##ין,,O,1001153
מקבלין,,O,1001153
העדות,,O,1001153
שלא,,O,1001153
בפני,,O,1001153
בעל,,O,1001153
דין,,O,1001153
כגון,,O,1001153
אם,,O,1001153
באו,,O,1001153
עדים,,O,1001153
והעיד,,O,1001153
##ו,,O,1001153
שלא,,O,1001153
בפניו,,O,1001153
שנתק,,O,1001153
##דשה,,O,1001153
לפלוני,,O,1001153
או,,O,1001153
שנט,,O,1001153
##מאו,,O,1001153
טהר,,O,1001153
##ותיו,,O,1001153
שזכות,,O,1001153
הוא,,O,1001153
לו,,O,1001153
להפריש,,O,1001153
##ו,,O,1001153
מאיסור,,O,1001153
[SEP],10.0,O,1001153
,10.0,O,1001153
[CLS],10.0,O,1001154
וזה,,O,1001154
לשון,,O,1001154
המאירי,,B-BOK,1001154
הובא,,O,1001154
בשיטה,,B-BOK,1001154
מקוב,,I-BOK,1001154
##צת,,O,1001154
קט,,B-SEC,1001154
קמא,,I-SEC,1001154
(,,O,1001154
דף,,B-pCHP,1001154
עשרים,,B-CHP,1001154
ואחת,,I-CHP,1001154
עמוד,,B-pSCHP,1001154
א',,B-SCHP,1001154
),,O,1001154
וכן,,O,1001154
הסכימו,,O,1001154
שבע,,O,1001154
##נין,,O,1001154
האיסור,,O,1001154
##ין,,O,1001154
מקבלין,,O,1001154
העדות,,O,1001154
שלא,,O,1001154
בפני,,O,1001154
בעל,,O,1001154
דין,,O,1001154
כגון,,O,1001154
אם,,O,1001154
באו,,O,1001154
עדים,,O,1001154
והעיד,,O,1001154
##ו,,O,1001154
שלא,,O,1001154
בפניו,,O,1001154
שנתק,,O,1001154
##דשה,,O,1001154
לפלוני,,O,1001154
או,,O,1001154
שנט,,O,1001154
##מאו,,O,1001154
טהר,,O,1001154
##ותיו,,O,1001154
שזכות,,O,1001154
הוא,,O,1001154
לו,,O,1001154
להפריש,,O,1001154
##ו,,O,1001154
מאיסור,,O,1001154
[SEP],10.0,O,1001154
,10.0,O,1001154
[CLS],10.0,O,1001155
וכן,,O,1001155
הוא,,O,1001155
"בש""ס",,B-BOK,1001155
יבמות,,B-SEC,1001155
(,,O,1001155
ה',,B-CHP,1001155
עמוד,,B-pSCHP,1001155
ב',,B-SCHP,1001155
),,O,1001155
בלא,,O,1001155
אמר,,O,1001155
בפני,,O,1001155
נכתב,,O,1001155
ובפני,,O,1001155
נחתם,,O,1001155
דל,,O,1001155
##רבי,,B-AUT,1001155
מאיר,,I-AUT,1001155
הוולד,,O,1001155
ממזר,,O,1001155
ולרב,,B-AUT,1001155
##נן,,I-AUT,1001155
הוולד,,O,1001155
כשר,,O,1001155
[SEP],10.0,O,1001155
,10.0,O,1001155
[CLS],10.0,O,1001156
וכן,,O,1001156
הוא,,O,1001156
"בש""ס",,B-BOK,1001156
קידושין,,B-SEC,1001156
(,,O,1001156
ה',,B-CHP,1001156
עמוד,,B-pSCHP,1001156
ב',,B-SCHP,1001156
),,O,1001156
בלא,,O,1001156
אמר,,O,1001156
בפני,,O,1001156
נכתב,,O,1001156
ובפני,,O,1001156
נחתם,,O,1001156
דל,,O,1001156
##רבי,,B-AUT,1001156
מאיר,,I-AUT,1001156
הוולד,,O,1001156
ממזר,,O,1001156
ולרב,,B-AUT,1001156
##נן,,I-AUT,1001156
הוולד,,O,1001156
כשר,,O,1001156
[SEP],10.0,O,1001156
,10.0,O,1001156
[CLS],10.0,O,1001157
וכן,,O,1001157
הוא,,O,1001157
"בש""ס",,B-BOK,1001157
ביצה,,B-SEC,1001157
(,,O,1001157
ה',,B-CHP,1001157
עמוד,,B-pSCHP,1001157
ב',,B-SCHP,1001157
),,O,1001157
בלא,,O,1001157
אמר,,O,1001157
בפני,,O,1001157
נכתב,,O,1001157
ובפני,,O,1001157
נחתם,,O,1001157
דל,,O,1001157
##רבי,,B-AUT,1001157
מאיר,,I-AUT,1001157
הוולד,,O,1001157
ממזר,,O,1001157
ולרב,,B-AUT,1001157
##נן,,I-AUT,1001157
הוולד,,O,1001157
כשר,,O,1001157
[SEP],10.0,O,1001157
,10.0,O,1001157
[CLS],10.0,O,1001158
וכן,,O,1001158
הוא,,O,1001158
"בש""ס",,B-BOK,1001158
כתובות,,B-SEC,1001158
(,,O,1001158
ה',,B-CHP,1001158
עמוד,,B-pSCHP,1001158
ב',,B-SCHP,1001158
),,O,1001158
בלא,,O,1001158
אמר,,O,1001158
בפני,,O,1001158
נכתב,,O,1001158
ובפני,,O,1001158
נחתם,,O,1001158
דל,,O,1001158
##רבי,,B-AUT,1001158
מאיר,,I-AUT,1001158
הוולד,,O,1001158
ממזר,,O,1001158
ולרב,,B-AUT,1001158
##נן,,I-AUT,1001158
הוולד,,O,1001158
כשר,,O,1001158
[SEP],10.0,O,1001158
,10.0,O,1001158
[CLS],10.0,O,1001159
וכן,,O,1001159
הוא,,O,1001159
"בש""ס",,B-BOK,1001159
גיטין,,B-SEC,1001159
(,,O,1001159
ה',,B-CHP,1001159
עמוד,,B-pSCHP,1001159
ב',,B-SCHP,1001159
),,O,1001159
בלא,,O,1001159
אמר,,O,1001159
בפני,,O,1001159
נכתב,,O,1001159
ובפני,,O,1001159
נחתם,,O,1001159
דל,,O,1001159
##רבי,,B-AUT,1001159
מאיר,,I-AUT,1001159
הוולד,,O,1001159
ממזר,,O,1001159
ולרב,,B-AUT,1001159
##נן,,I-AUT,1001159
הוולד,,O,1001159
כשר,,O,1001159
[SEP],10.0,O,1001159
,10.0,O,1001159
[CLS],10.0,O,1001160
וכן,,O,1001160
הוא,,O,1001160
"בש""ס",,B-BOK,1001160
סוטה,,B-SEC,1001160
(,,O,1001160
ה',,B-CHP,1001160
עמוד,,B-pSCHP,1001160
ב',,B-SCHP,1001160
),,O,1001160
בלא,,O,1001160
אמר,,O,1001160
בפני,,O,1001160
נכתב,,O,1001160
ובפני,,O,1001160
נחתם,,O,1001160
דל,,O,1001160
##רבי,,B-AUT,1001160
מאיר,,I-AUT,1001160
הוולד,,O,1001160
ממזר,,O,1001160
ולרב,,B-AUT,1001160
##נן,,I-AUT,1001160
הוולד,,O,1001160
כשר,,O,1001160
[SEP],10.0,O,1001160
,10.0,O,1001160
[CLS],10.0,O,1001161
וכן,,O,1001161
הוא,,O,1001161
"בש""ס",,B-BOK,1001161
מגילה,,B-SEC,1001161
(,,O,1001161
ה',,B-CHP,1001161
עמוד,,B-pSCHP,1001161
ב',,B-SCHP,1001161
),,O,1001161
בלא,,O,1001161
אמר,,O,1001161
בפני,,O,1001161
נכתב,,O,1001161
ובפני,,O,1001161
נחתם,,O,1001161
דל,,O,1001161
##רבי,,B-AUT,1001161
מאיר,,I-AUT,1001161
הוולד,,O,1001161
ממזר,,O,1001161
ולרב,,B-AUT,1001161
##נן,,I-AUT,1001161
הוולד,,O,1001161
כשר,,O,1001161
[SEP],10.0,O,1001161
,10.0,O,1001161
[CLS],10.0,O,1001162
וכן,,O,1001162
הוא,,O,1001162
"בש""ס",,B-BOK,1001162
חולין,,B-SEC,1001162
(,,O,1001162
ה',,B-CHP,1001162
עמוד,,B-pSCHP,1001162
ב',,B-SCHP,1001162
),,O,1001162
בלא,,O,1001162
אמר,,O,1001162
בפני,,O,1001162
נכתב,,O,1001162
ובפני,,O,1001162
נחתם,,O,1001162
דל,,O,1001162
##רבי,,B-AUT,1001162
מאיר,,I-AUT,1001162
הוולד,,O,1001162
ממזר,,O,1001162
ולרב,,B-AUT,1001162
##נן,,I-AUT,1001162
הוולד,,O,1001162
כשר,,O,1001162
[SEP],10.0,O,1001162
,10.0,O,1001162
[CLS],10.0,O,1001163
וכן,,O,1001163
הוא,,O,1001163
"בש""ס",,B-BOK,1001163
שבועות,,B-SEC,1001163
(,,O,1001163
ה',,B-CHP,1001163
עמוד,,B-pSCHP,1001163
ב',,B-SCHP,1001163
),,O,1001163
בלא,,O,1001163
אמר,,O,1001163
בפני,,O,1001163
נכתב,,O,1001163
ובפני,,O,1001163
נחתם,,O,1001163
דל,,O,1001163
##רבי,,B-AUT,1001163
מאיר,,I-AUT,1001163
הוולד,,O,1001163
ממזר,,O,1001163
ולרב,,B-AUT,1001163
##נן,,I-AUT,1001163
הוולד,,O,1001163
כשר,,O,1001163
[SEP],10.0,O,1001163
,10.0,O,1001163
[CLS],10.0,O,1001164
וכן,,O,1001164
הוא,,O,1001164
"בש""ס",,B-BOK,1001164
עירובין,,B-SEC,1001164
(,,O,1001164
ה',,B-CHP,1001164
עמוד,,B-pSCHP,1001164
ב',,B-SCHP,1001164
),,O,1001164
בלא,,O,1001164
אמר,,O,1001164
בפני,,O,1001164
נכתב,,O,1001164
ובפני,,O,1001164
נחתם,,O,1001164
דל,,O,1001164
##רבי,,B-AUT,1001164
מאיר,,I-AUT,1001164
הוולד,,O,1001164
ממזר,,O,1001164
ולרב,,B-AUT,1001164
##נן,,I-AUT,1001164
הוולד,,O,1001164
כשר,,O,1001164
[SEP],10.0,O,1001164
,10.0,O,1001164
[CLS],10.0,O,1001165
וכן,,O,1001165
הוא,,O,1001165
"בש""ס",,B-BOK,1001165
פסחים,,B-SEC,1001165
(,,O,1001165
ה',,B-CHP,1001165
עמוד,,B-pSCHP,1001165
ב',,B-SCHP,1001165
),,O,1001165
בלא,,O,1001165
אמר,,O,1001165
בפני,,O,1001165
נכתב,,O,1001165
ובפני,,O,1001165
נחתם,,O,1001165
דל,,O,1001165
##רבי,,B-AUT,1001165
מאיר,,I-AUT,1001165
הוולד,,O,1001165
ממזר,,O,1001165
ולרב,,B-AUT,1001165
##נן,,I-AUT,1001165
הוולד,,O,1001165
כשר,,O,1001165
[SEP],10.0,O,1001165
,10.0,O,1001165
[CLS],10.0,O,1001166
וכן,,O,1001166
הוא,,O,1001166
"בש""ס",,B-BOK,1001166
יומא,,B-SEC,1001166
(,,O,1001166
ה',,B-CHP,1001166
עמוד,,B-pSCHP,1001166
ב',,B-SCHP,1001166
),,O,1001166
בלא,,O,1001166
אמר,,O,1001166
בפני,,O,1001166
נכתב,,O,1001166
ובפני,,O,1001166
נחתם,,O,1001166
דל,,O,1001166
##רבי,,B-AUT,1001166
מאיר,,I-AUT,1001166
הוולד,,O,1001166
ממזר,,O,1001166
ולרב,,B-AUT,1001166
##נן,,I-AUT,1001166
הוולד,,O,1001166
כשר,,O,1001166
[SEP],10.0,O,1001166
,10.0,O,1001166
[CLS],10.0,O,1001167
וכן,,O,1001167
הוא,,O,1001167
"בש""ס",,B-BOK,1001167
בכורות,,B-SEC,1001167
(,,O,1001167
ה',,B-CHP,1001167
עמוד,,B-pSCHP,1001167
ב',,B-SCHP,1001167
),,O,1001167
בלא,,O,1001167
אמר,,O,1001167
בפני,,O,1001167
נכתב,,O,1001167
ובפני,,O,1001167
נחתם,,O,1001167
דל,,O,1001167
##רבי,,B-AUT,1001167
מאיר,,I-AUT,1001167
הוולד,,O,1001167
ממזר,,O,1001167
ולרב,,B-AUT,1001167
##נן,,I-AUT,1001167
הוולד,,O,1001167
כשר,,O,1001167
[SEP],10.0,O,1001167
,10.0,O,1001167
[CLS],10.0,O,1001168
וכן,,O,1001168
הוא,,O,1001168
"בש""ס",,B-BOK,1001168
בשבת,,B-SEC,1001168
(,,O,1001168
ה',,B-CHP,1001168
עמוד,,B-pSCHP,1001168
ב',,B-SCHP,1001168
),,O,1001168
בלא,,O,1001168
אמר,,O,1001168
בפני,,O,1001168
נכתב,,O,1001168
ובפני,,O,1001168
נחתם,,O,1001168
דל,,O,1001168
##רבי,,B-AUT,1001168
מאיר,,I-AUT,1001168
הוולד,,O,1001168
ממזר,,O,1001168
ולרב,,B-AUT,1001168
##נן,,I-AUT,1001168
הוולד,,O,1001168
כשר,,O,1001168
[SEP],10.0,O,1001168
,10.0,O,1001168
[CLS],10.0,O,1001169
וכן,,O,1001169
הוא,,O,1001169
"בש""ס",,B-BOK,1001169
סוכה,,B-SEC,1001169
(,,O,1001169
ה',,B-CHP,1001169
עמוד,,B-pSCHP,1001169
ב',,B-SCHP,1001169
),,O,1001169
בלא,,O,1001169
אמר,,O,1001169
בפני,,O,1001169
נכתב,,O,1001169
ובפני,,O,1001169
נחתם,,O,1001169
דל,,O,1001169
##רבי,,B-AUT,1001169
מאיר,,I-AUT,1001169
הוולד,,O,1001169
ממזר,,O,1001169
ולרב,,B-AUT,1001169
##נן,,I-AUT,1001169
הוולד,,O,1001169
כשר,,O,1001169
[SEP],10.0,O,1001169
,10.0,O,1001169
[CLS],10.0,O,1001170
וכן,,O,1001170
הוא,,O,1001170
"בש""ס",,B-BOK,1001170
אישות,,B-SEC,1001170
(,,O,1001170
ה',,B-CHP,1001170
עמוד,,B-pSCHP,1001170
ב',,B-SCHP,1001170
),,O,1001170
בלא,,O,1001170
אמר,,O,1001170
בפני,,O,1001170
נכתב,,O,1001170
ובפני,,O,1001170
נחתם,,O,1001170
דל,,O,1001170
##רבי,,B-AUT,1001170
מאיר,,I-AUT,1001170
הוולד,,O,1001170
ממזר,,O,1001170
ולרב,,B-AUT,1001170
##נן,,I-AUT,1001170
הוולד,,O,1001170
כשר,,O,1001170
[SEP],10.0,O,1001170
,10.0,O,1001170
[CLS],10.0,O,1001171
"מ""מ",,O,1001171
ליישב,,O,1001171
דברי,,O,1001171
רא,,B-AUT,1001171
"##""ש",,I-AUT,1001171
#,,B-SEC,1001171
ומהר,,B-AUT,1001171
##ש,,I-AUT,1001171
"##""ל",,O,1001171
כתבו,,O,1001171
כרת,,B-AUT,1001171
##י,,I-AUT,1001171
ופל,,B-AUT,1001171
